"Source Code","Source Name","Source Coding Scheme","Source Coding Scheme Version","Source Coding Scheme Namespace","Association Name","REL","Map Rank","Target Code","Target Name","Target Coding Scheme","Target Coding Scheme Version","Target Coding Scheme Namespace"
"C28824","Amprenavir","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:40050","amprenavir","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C240","Amsacrine","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:2687","amsacrine","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C28801","Amygdalin","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:17019","(R)-amygdalin","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C28801","Amygdalin","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:27613","amygdalin","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C80846","Amylmetacresol","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:48213","amylmetacresol","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C68490","Amylopectin","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:28057","amylopectin","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C68489","Amylose","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:28102","amylose","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C124073","Anabasine","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:28986","anabasine","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C2360","Anabolic Steroid","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:50786","anabolic androgenic steroid","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C28826","Anagrelide Hydrochloride Anhydrous","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:55345","anagrelide hydrochloride","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C28825","Anagrelide","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:142290","anagrelide","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C241","Analgesic Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35480","analgesic","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C1607","Anastrozole","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:2704","anastrozole","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C2298","Androgen","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:50113","androgen","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C61637","Andrographolide","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:65408","andrographolide","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C95979","Androstenediol","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:2710","androst-5-ene-3beta,17beta-diol","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C2300","Androstenedione","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:16422","androst-4-ene-3,17-dione","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C95969","Androstenone","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:37894","5alpha-androst-16-en-3-one","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C120007","Androsterone Glucuronide","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:28832","androsterone 3-glucosiduronic acid","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C120008","Androsterone Sulfate","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:83037","androsterone sulfate","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C29783","Androsterone","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:16032","androsterone","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C245","Anesthetic Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:38867","anaesthetic","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C76862","Anethole","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35616","trans-anethole","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C1742","Angiogenesis Inhibitor","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:48422","angiogenesis inhibitor","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C80088","Anhydrous Citric Acid","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:30769","citric acid","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C61716","Anhydrous Dextrose","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:17634","D-glucose","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C61716","Anhydrous Dextrose","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:17234","glucose","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C77523","Anhydrous Dibasic Calcium Phosphate","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:32596","calcium hydrogenphosphate","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C74579","Anhydrous Lactose","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:17716","lactose","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C38716","Anidulafungin","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:55346","anidulafungin","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C65235","Anileridine Hydrochloride","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:61208","anileridine dihydrochloride","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C65234","Anileridine","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:61203","anileridine","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C65236","Aniracetam","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:47943","aniracetam","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C47398","Anisindione","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:133809","anisindione","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C95312","Anisomycin","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:338412","(-)-anisomycin","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C65237","Anisotropine Methylbromide","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:2739","anisotropine methylbromide","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C29728","Anorexiant","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:50507","appetite depressant","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C118877","Anserine","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:18323","anserine","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C68444","Anthocyanidin","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:38695","anthocyanidin","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C68444","Anthocyanidin","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:16366","anthocyanidin cation","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C68444","Anthocyanidin","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:36121","flavylium","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C112040","Anthocyanin","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:38697","anthocyanin","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C45528","Anthophyllite Asbestos","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:46682","anthophyllite asbestos","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C251","Anthracene","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35298","anthracene","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C1594","Anthracycline Antineoplastic Antibiotic","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:49322","anthracycline antibiotic","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C28827","Anthralin","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:2756","anthracene-1,8,9-triol","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C28827","Anthralin","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:37510","anthralin","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C253","Anthraquinone Analogue","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:22580","anthraquinone","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C26451","Anthraquinone","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:40448","9,10-anthraquinone","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C242","Anti-Androgen","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35497","androgen antagonist","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C1660","Anti-HIV Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:64946","anti-HIV agent","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C254","Anti-Infective Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35441","antiinfective agent","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C29712","Anti-asthmatic Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:65023","anti-asthmatic agent","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C29712","Anti-asthmatic Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:49167","anti-asthmatic drug","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C29701","Anti-ulcer Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:49201","anti-ulcer drug","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C28197","Antianxiety Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35474","anxiolytic drug","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C52588","Antibacterial Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:33282","antibacterial agent","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C66880","Anticholinergic Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:48873","cholinergic antagonist","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C263","Anticoagulant Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:50249","anticoagulant","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C264","Anticonvulsant Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35623","anticonvulsant","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C265","Antidepressant Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35469","antidepressant","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C266","Antidiarrheal Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:55323","antidiarrhoeal drug","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C267","Antiemetic Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:50919","antiemetic","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C481","Antiestrogen","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:50751","anti-estrogen","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C481","Antiestrogen","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:50837","estrogen antagonist","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C514","Antifungal Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35718","antifungal agent","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C268","Antigen","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:59132","antigen","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C250","Antihelminthic Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35443","anthelminthic drug","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C270","Antihypertensive Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35674","antihypertensive agent","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C271","Antimalarial Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:38068","antimalarial","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C272","Antimetabolite","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35221","antimetabolite","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C273","Antimitotic Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:64911","antimitotic","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C76863","Antimony Potassium Tartrate","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:2761","dipotassium bis[mu-tartrato(4-)]diantimonate(2-) trihydrate","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C95187","Antimony","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:30513","antimony atom","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C95187","Antimony","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:30304","antimony(0)","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C95187","Antimony","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:52624","antimony-121 atom","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C29704","Antimuscarinic Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:48876","muscarinic antagonist","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C274","Antineoplastic Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35610","antineoplastic agent","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C275","Antioxidant","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:22586","antioxidant","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C276","Antiparasitic Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35442","antiparasitic agent","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C1327","Antiplatelet Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:50427","platelet aggregation inhibitor","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C277","Antiprotozoal Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35820","antiprotozoal drug","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C29710","Antipsychotic Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35476","antipsychotic agent","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C76794","Antipyrine","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:31225","antipyrine","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C29698","Antispasmodic Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:53784","antispasmodic drug","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C885","Antithyroid Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:50671","antithyroid drug","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C280","Antitubercular Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:33231","antitubercular agent","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C66917","Antitussive Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:51177","antitussive","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C281","Antiviral Agent","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:22587","antiviral agent","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C76218","Apalcillin Sodium","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:51697","apalcillin sodium","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C76217","Apalcillin","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:51691","apalcillin","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C73074","Apazone","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:38010","apazone","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C68466","Apigenin","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:18388","apigenin","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C47400","Apomorphine Hydrochloride","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:31228","apomorphine hydrochloride","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C61639","Apomorphine","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:48538","apomorphine","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C47401","Apraclonidine Hydrochloride","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:2789","apraclonidine hydrochloride","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C61640","Apraclonidine","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:2788","apraclonidine","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C78789","Apramycin","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:2790","apramycin","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C49173","Aprepitant","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:499361","aprepitant","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C76525","Aprobarbital","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:2791","aprobarbital","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C68485","Arabinose","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:22599","arabinose","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C68321","Arachidic Acid","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:28822","icosanoic acid","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C282","Arachidonic Acid","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:15843","arachidonic acid","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C76145","Arbekacin","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:37922","arbekacin","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C65238","Arbutamine","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:50580","arbutamine","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C87429","Arbutin","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:18305","hydroquinone O-beta-D-glucopyranoside","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C61641","Arformoterol","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:408174","arformoterol","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C28833","Argatroban","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:48720","argatroban","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C62008","Arginine","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:16467","L-arginine","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C926","Argipressin","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:34543","argipressin","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C47403","Aripiprazole","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:31236","aripiprazole","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C1740","Aromatase Inhibitor","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:50790","EC 1.14.14.14 (aromatase) inhibitor","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C1815","Aromatic Amines","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:33860","aromatic amine","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C1915","Aromatic Compounds","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:33655","aromatic compound","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C553","Aromatic Hydrocarbon","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:33658","arene","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C29883","Arsanilic Acid","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:49477","arsanilic acid","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C45557","Arsenic Compound","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:22632","arsenic molecular entity","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C1005","Arsenic Trioxide","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:30621","diarsenic trioxide","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C28131","Arsenic","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:27563","arsenic atom","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C28131","Arsenic","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35826","elemental arsenic","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C163586","Arsine","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:47217","arsane","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C73001","Artemether","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:195280","artemether","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C78093","Artemisinin","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:223316","(+)-artemisinin","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C73005","Artesunate","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:63918","artesunate","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C68235","As3+","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35828","arsenic(3+)","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C68236","As5+","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:35829","arsenic(5+)","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C284","Asbestos","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:46661","asbestos","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C285","Ascorbic Acid","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:29073","L-ascorbic acid","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
"C87330","Asparagine Anhydrous","NCI_Thesaurus","23.08d","NCI_Thesaurus","mapsTo","mapsTo","1","CHEBI:17196","L-asparagine","ChEBI:_Chemical_Entities_of_Biological_Interest","224","ChEBI"
