Source Code	Source Name	Source Coding Scheme	Source Coding Scheme Version	Source Coding Scheme Namespace	Association Name	REL	Map Rank	Target Code	Target Name	Target Coding Scheme	Target Coding Scheme Version	Target Coding Scheme Namespace
MA:0000736	cervical lymph node	MA	Jul-16	MA	mapsTo	mapsTo	1	C32298	Cervical Lymph Node	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000737	inguinal lymph node	MA	Jul-16	MA	mapsTo	mapsTo	1	C32801	Inguinal Lymph Node	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000738	popliteal lymph node	MA	Jul-16	MA	mapsTo	mapsTo	1	C53146	Popliteal Lymph Node	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000739	lymph node capsule	MA	Jul-16	MA	mapsTo	mapsTo	1	C33028	Lymph Node Capsule	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000740	lymph node cortex	MA	Jul-16	MA	mapsTo	mapsTo	1	C33029	Lymph Node Cortex	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000742	lymph node follicle	MA	Jul-16	MA	mapsTo	mapsTo	1	C49586	Lymph Node Lymphoid Follicle	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000744	lymph node secondary follicle	MA	Jul-16	MA	mapsTo	mapsTo	1	C49757	Lymph Node Germinal Center	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000745	lymph node medulla	MA	Jul-16	MA	mapsTo	mapsTo	1	C33032	Lymph Node Medullary Portion	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000746	lymph node trabeculum	MA	Jul-16	MA	mapsTo	mapsTo	1	C33035	Lymph Node Trabecula	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000748	afferent lymphatic vessel	MA	Jul-16	MA	mapsTo	mapsTo	1	C33026	Lymph Node Afferent Vessel	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000749	efferent lymphatic vessel	MA	Jul-16	MA	mapsTo	mapsTo	1	C33030	Lymph Node Efferent Vessel	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000750	lymphatic vessel endothelium	MA	Jul-16	MA	mapsTo	mapsTo	1	C49258	Lymphatic Vessel Endothelium	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000751	lymphatic vessel smooth muscle	MA	Jul-16	MA	mapsTo	mapsTo	1	C49260	Lymphatic Vessel Smooth Muscle Tissue	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000752	oropharyngeal lymphoid tissue	MA	Jul-16	MA	mapsTo	mapsTo	1	C49596	Oropharyngeal Lymphoid Tissue	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000753	spleen capsule	MA	Jul-16	MA	mapsTo	mapsTo	1	C33598	Splenic Capsule	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000754	spleen marginal sinus	MA	Jul-16	MA	mapsTo	mapsTo	1	C49776	Splenic Marginal Sinus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000755	spleen marginal zone	MA	Jul-16	MA	mapsTo	mapsTo	1	C49769	Splenic Marginal Zone	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000756	spleen red pulp	MA	Jul-16	MA	mapsTo	mapsTo	1	C12992	Splenic Red Pulp	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000758	spleen trabeculum	MA	Jul-16	MA	mapsTo	mapsTo	1	C33607	Splenic Trabecula	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000759	spleen trabecular artery	MA	Jul-16	MA	mapsTo	mapsTo	1	C49775	Splenic Trabecular Artery	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000760	spleen trabecular vein	MA	Jul-16	MA	mapsTo	mapsTo	1	C49779	Splenic Trabecular Vein	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000761	spleen venous sinus	MA	Jul-16	MA	mapsTo	mapsTo	1	C33605	Splenic Sinus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000762	spleen white pulp	MA	Jul-16	MA	mapsTo	mapsTo	1	C12993	Splenic White Pulp	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000763	spleen central arteriole	MA	Jul-16	MA	mapsTo	mapsTo	1	C33596	Splenic Arteriole	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000764	spleen germinal center	MA	Jul-16	MA	mapsTo	mapsTo	1	C49760	Splenic Germinal Center	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000765	spleen periarteriolar lymphatic sheath	MA	Jul-16	MA	mapsTo	mapsTo	1	C33294	Periarteriolar Lymphoid Sheath	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000766	thymus capsule	MA	Jul-16	MA	mapsTo	mapsTo	1	C33770	Thymic Capsule	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000767	thymus cortex	MA	Jul-16	MA	mapsTo	mapsTo	1	C33774	Thymus Cortex	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000768	thymus epithelium	MA	Jul-16	MA	mapsTo	mapsTo	1	C45713	Thymic Epithelial Tissue	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000770	thymus lobule	MA	Jul-16	MA	mapsTo	mapsTo	1	C33772	Thymic Lobule	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000771	thymus medulla	MA	Jul-16	MA	mapsTo	mapsTo	1	C33775	Thymus Medulla	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000772	hassall's corpuscle	MA	Jul-16	MA	mapsTo	mapsTo	1	C13170	Hassall's Corpuscle	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000773	lingual tonsillar tissue	MA	Jul-16	MA	mapsTo	mapsTo	1	C32988	Lingual Tonsil	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000774	nasopharyngeal tonsil	MA	Jul-16	MA	mapsTo	mapsTo	1	C33318	Pharyngeal Tonsil	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000775	palatine tonsil	MA	Jul-16	MA	mapsTo	mapsTo	1	C33250	Palatine Tonsil	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000776	tonsil capsule	MA	Jul-16	MA	mapsTo	mapsTo	1	C49788	Tonsillar Capsule	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000777	tonsil crypt	MA	Jul-16	MA	mapsTo	mapsTo	1	C33791	Tonsillar Crypt	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000778	arrector pili smooth muscle	MA	Jul-16	MA	mapsTo	mapsTo	1	C32534	Erector Muscle of the Hair	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000788	areola	MA	Jul-16	MA	mapsTo	mapsTo	1	C12368	Areola	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000791	mammary gland duct	MA	Jul-16	MA	mapsTo	mapsTo	1	C93291	Breast Duct	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000792	mammary gland epithelium	MA	Jul-16	MA	mapsTo	mapsTo	1	C12937	Mammary Epithelium	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000793	mammary gland lobule	MA	Jul-16	MA	mapsTo	mapsTo	1	C93241	Breast Lobule	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000796	nipple	MA	Jul-16	MA	mapsTo	mapsTo	1	C12299	Nipple	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000800	dermis papillary layer	MA	Jul-16	MA	mapsTo	mapsTo	1	C94819	Papillary Dermis	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000801	dermis reticular layer	MA	Jul-16	MA	mapsTo	mapsTo	1	C94818	Reticular Dermis	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000803	epidermis stratum basale	MA	Jul-16	MA	mapsTo	mapsTo	1	C33623	Stratum Basale	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000804	epidermis stratum corneum	MA	Jul-16	MA	mapsTo	mapsTo	1	C33625	Stratum Corneum	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000805	epidermis stratum granulosum	MA	Jul-16	MA	mapsTo	mapsTo	1	C33627	Stratum Granulosum	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000806	epidermis stratum lucidum	MA	Jul-16	MA	mapsTo	mapsTo	1	C33629	Stratum Lucidum	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000807	epidermis stratum spinosum	MA	Jul-16	MA	mapsTo	mapsTo	1	C12850	Stratum Spinosum	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000809	brain ependyma	MA	Jul-16	MA	mapsTo	mapsTo	1	C13078	Ependyma	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000810	brain grey matter	MA	Jul-16	MA	mapsTo	mapsTo	1	C49333	Brain Gray Matter	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000811	brain nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C49346	Brain Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000813	brain meninges	MA	Jul-16	MA	mapsTo	mapsTo	1	C12349	Cerebral Meninges	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000814	brain arachnoid matter	MA	Jul-16	MA	mapsTo	mapsTo	1	C49331	Brain Arachnoid Membrane	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000815	brain dura mater	MA	Jul-16	MA	mapsTo	mapsTo	1	C49332	Brain Dura Mater	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000816	brain pia mater	MA	Jul-16	MA	mapsTo	mapsTo	1	C49335	Brain Pia Mater	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000818	brain ventricle	MA	Jul-16	MA	mapsTo	mapsTo	1	C12356	Brain Ventricle	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000820	brain white matter	MA	Jul-16	MA	mapsTo	mapsTo	1	C49334	Brain White Matter	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000823	choroid plexus	MA	Jul-16	MA	mapsTo	mapsTo	1	C12694	Choroid Plexus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000824	choroid plexus epithelium	MA	Jul-16	MA	mapsTo	mapsTo	1	C42079	Choroid Plexus Epithelium	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000847	arcuate nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C52711	Arcuate Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000854	pars anterior	MA	Jul-16	MA	mapsTo	mapsTo	1	C12772	Anterior Lobe of the Pituitary Gland	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000857	remnant of Rathke's pouch	MA	Jul-16	MA	mapsTo	mapsTo	1	C34281	Rathke Pouch	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000858	infundibulum	MA	Jul-16	MA	mapsTo	mapsTo	1	C32228	Brain Infundibulum	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000868	geniculate thalamic group	MA	Jul-16	MA	mapsTo	mapsTo	1	C32673	Geniculate Body	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000869	lateral geniculate nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C32556	External Geniculate Body	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000870	medial geniculate nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C32843	Internal Geniculate Body	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000874	parafascicular nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C33260	Parafascicular Nucleus of the Thalamus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000877	subthalamic nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C12454	Subthalamic Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000879	3rd ventricle choroid plexus	MA	Jul-16	MA	mapsTo	mapsTo	1	C49782	Choroid Plexus of the Third Ventricle	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000887	amygdala	MA	Jul-16	MA	mapsTo	mapsTo	1	C12440	Amygdala	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000888	claustrum	MA	Jul-16	MA	mapsTo	mapsTo	1	C32329	Claustrum	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000889	pallidum	MA	Jul-16	MA	mapsTo	mapsTo	1	C12449	Globus Pallidus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000890	globus pallidus	MA	Jul-16	MA	mapsTo	mapsTo	1	C12449	Globus Pallidus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000891	striatum	MA	Jul-16	MA	mapsTo	mapsTo	1	C12448	Corpus Striatum	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000892	accumbens nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C52733	Accumbens Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000894	caudate nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C12451	Caudate Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000895	putamen	MA	Jul-16	MA	mapsTo	mapsTo	1	C12452	Putamen	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000896	lentiform nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C32978	Lentiform Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000897	cortical layer I	MA	Jul-16	MA	mapsTo	mapsTo	1	C33137	Molecular Layer of the Cerebral Cortex	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000898	cortical layer II	MA	Jul-16	MA	mapsTo	mapsTo	1	C32557	External Granular Layer of the Cerebral Cortex	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000899	cortical layer III	MA	Jul-16	MA	mapsTo	mapsTo	1	C32571	External Pyramidal Cell Layer of the Cerebral Cortex	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000900	cortical layer IV	MA	Jul-16	MA	mapsTo	mapsTo	1	C32844	Internal Granular Layer of the Cerebral Cortex	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000901	cortical layer V	MA	Jul-16	MA	mapsTo	mapsTo	1	C32653	Ganglionic Layer of the Cerebral Cortex	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000902	cortical layer VI	MA	Jul-16	MA	mapsTo	mapsTo	1	C33142	Multiform Cell Layer of the Cerebral Cortex	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000904	cingulate cortex	MA	Jul-16	MA	mapsTo	mapsTo	1	C52713	Cingulate Cortex	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000905	frontal cortex	MA	Jul-16	MA	mapsTo	mapsTo	1	C12352	Frontal Lobe	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000907	primary motor cortex	MA	Jul-16	MA	mapsTo	mapsTo	1	C97339	Primary Motor Cortex	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000910	spinal cord white matter	MA	Jul-16	MA	mapsTo	mapsTo	1	C33893	White Matter of the Spinal Cord	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000913	occipital cortex	MA	Jul-16	MA	mapsTo	mapsTo	1	C12355	Occipital Lobe	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000914	primary visual cortex	MA	Jul-16	MA	mapsTo	mapsTo	1	C97340	Primary Visual Cortex	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000916	parietal cortex	MA	Jul-16	MA	mapsTo	mapsTo	1	C12354	Parietal Lobe	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000919	upper lip	MA	Jul-16	MA	mapsTo	mapsTo	1	C12221	External Upper Lip	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000921	lower lip	MA	Jul-16	MA	mapsTo	mapsTo	1	C94572	Lower Lip	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000929	oval nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C52725	Oval Subthalamic Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000936	nucleus of diagonal band	MA	Jul-16	MA	mapsTo	mapsTo	1	C97342	Nucleus of Diagonal Band	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000941	temporal cortex	MA	Jul-16	MA	mapsTo	mapsTo	1	C12353	Temporal Lobe	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000942	auditory cortex	MA	Jul-16	MA	mapsTo	mapsTo	1	C52712	Auditory Cortex	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000944	cerebral grey matter	MA	Jul-16	MA	mapsTo	mapsTo	1	C49333	Brain Gray Matter	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000945	cerebral white matter	MA	Jul-16	MA	mapsTo	mapsTo	1	C49347	Cerebral White Matter	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000949	fimbria hippocampus	MA	Jul-16	MA	mapsTo	mapsTo	1	C32606	Fimbria	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000950	hippocampus CA1	MA	Jul-16	MA	mapsTo	mapsTo	1	C32246	CA1 Field of the Cornu Ammonis	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000951	hippocampus CA2	MA	Jul-16	MA	mapsTo	mapsTo	1	C32247	CA2 Field of the Cornu Ammonis	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000952	hippocampus CA3	MA	Jul-16	MA	mapsTo	mapsTo	1	C32248	CA3 Field of the Cornu Ammonis	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000953	hippocampus CA4	MA	Jul-16	MA	mapsTo	mapsTo	1	C32249	CA4 Field of the Cornu Ammonis	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000960	subiculum	MA	Jul-16	MA	mapsTo	mapsTo	1	C33648	Subiculum	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000961	lateral ventricle choroid plexus	MA	Jul-16	MA	mapsTo	mapsTo	1	C32309	Choroid Plexus of the Lateral Ventricle	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000962	lateral ventricle choroid plexus epithelium	MA	Jul-16	MA	mapsTo	mapsTo	1	C49248	Choroid Plexus Epithelium of the Lateral Ventricle	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000964	lateral ventricle ependyma	MA	Jul-16	MA	mapsTo	mapsTo	1	C49249	Lateral Ventricle Ependyma	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000968	anterior olfactory nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C52710	Anterior Olfactory Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000975	olfactory tract	MA	Jul-16	MA	mapsTo	mapsTo	1	C33207	Olfactory Tract	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000983	4th ventricle choroid plexus	MA	Jul-16	MA	mapsTo	mapsTo	1	C32308	Choroid Plexus of the Fourth Ventricle	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000984	4th ventricle choroid plexus epithelium	MA	Jul-16	MA	mapsTo	mapsTo	1	C49230	Choroid Plexus Epithelium of the Fourth Ventricle	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000986	4th ventricle ependyma	MA	Jul-16	MA	mapsTo	mapsTo	1	C49232	Fourth Ventricle Ependyma	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000993	cerebellum granule cell layer	MA	Jul-16	MA	mapsTo	mapsTo	1	C49138	Granular Layer of the Cerebellum	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000995	cerebellum internal granule cell layer	MA	Jul-16	MA	mapsTo	mapsTo	1	C49141	Internal Granular Layer of the Cerebellum	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000996	cerebellum molecular cell layer	MA	Jul-16	MA	mapsTo	mapsTo	1	C49139	Molecular Layer of the Cerebellum	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0000997	cerebellum purkinje cell layer	MA	Jul-16	MA	mapsTo	mapsTo	1	C49140	Purkinje Cell Layer of the Cerebellum	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001010	abducens VI nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C12836	Abducens Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001012	cochlear VIII nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C12837	Cochlear Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001014	facial VII nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C12898	Facial Nerve Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001017	locus coeruleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C97333	Locus Coeruleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001028	trigeminal V nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C12807	Trigeminal Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001029	trigeminal V motor nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C33140	Motor Nucleus of the Trigeminal Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001030	trigeminal V sensory nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C33402	Principal Sensory Nucleus of the Trigeminal Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001032	vestibular VIII nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C12821	Vestibular Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001035	cuneate nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C52716	Cuneate Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001036	dorsal motor nucleus of vagus X nerve	MA	Jul-16	MA	mapsTo	mapsTo	1	C12934	Dorsal Motor Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001039	hypoglossal XII nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C12899	Nucleus of the Hypoglossal Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001048	medial vestibular nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C33069	Medial Vestibular Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001050	nucleus ambiguus	MA	Jul-16	MA	mapsTo	mapsTo	1	C12835	Nucleus Ambiguus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001052	solitary tract nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C13067	Solitary Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001053	trigeminal V spinal sensory nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C33188	Nucleus of the Spinal Tract of the Trigeminal Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001054	spinal vestibular nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C33591	Spinal Vestibular Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001056	crura cerebri	MA	Jul-16	MA	mapsTo	mapsTo	1	C32409	Crus Cerebri	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001057	trigeminal V mesencephalic nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C33186	Nucleus of the Mesencephalic Tract of the Trigeminal Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001064	substantia nigra pars compacta	MA	Jul-16	MA	mapsTo	mapsTo	1	C97341	Pars Compacta	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001067	inferior colliculus	MA	Jul-16	MA	mapsTo	mapsTo	1	C33377	Posterior Quadrigeminal Body	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001068	superior colliculus	MA	Jul-16	MA	mapsTo	mapsTo	1	C32105	Anterior Quadrigeminal Body	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001069	interpeduncular nucleus	MA	Jul-16	MA	mapsTo	mapsTo	1	C12897	Oculomotor Nucleus	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001076	facial VII ganglion	MA	Jul-16	MA	mapsTo	mapsTo	1	C12721	Geniculate Ganglion	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001080	trigeminal V ganglion	MA	Jul-16	MA	mapsTo	mapsTo	1	C62642	Trigeminal Ganglion	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001086	vestibulocochlear VIII ganglion vestibular component	MA	Jul-16	MA	mapsTo	mapsTo	1	C33870	Vestibular Ganglion	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001087	abducens VI nerve	MA	Jul-16	MA	mapsTo	mapsTo	1	C12665	Abducens Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001088	accessory XI nerve	MA	Jul-16	MA	mapsTo	mapsTo	1	C32041	Accessory Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001090	accessory XI nerve spinal component	MA	Jul-16	MA	mapsTo	mapsTo	1	C12911	Spinal Accessory Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001091	facial VII nerve	MA	Jul-16	MA	mapsTo	mapsTo	1	C12714	Facial Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001093	glossopharyngeal IX nerve	MA	Jul-16	MA	mapsTo	mapsTo	1	C12723	Glossopharyngeal Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001094	hypoglossal XII nerve	MA	Jul-16	MA	mapsTo	mapsTo	1	C12732	Hypoglossal Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001095	oculomotor III nerve	MA	Jul-16	MA	mapsTo	mapsTo	1	C12758	Oculomotor Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001096	olfactory I nerve	MA	Jul-16	MA	mapsTo	mapsTo	1	C12759	Olfactory Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001097	optic II nerve	MA	Jul-16	MA	mapsTo	mapsTo	1	C12761	Optic Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001098	optic chiasm	MA	Jul-16	MA	mapsTo	mapsTo	1	C90609	Optic Chiasm	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001099	optic tract	MA	Jul-16	MA	mapsTo	mapsTo	1	C34235	Optic Stalk	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001100	trigeminal V nerve	MA	Jul-16	MA	mapsTo	mapsTo	1	C12806	Trigeminal Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001104	trigeminal V nerve ophthalmic division	MA	Jul-16	MA	mapsTo	mapsTo	1	C33215	Ophthalmic Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001105	trochlear IV nerve	MA	Jul-16	MA	mapsTo	mapsTo	1	C12808	Trochlear Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001106	vagus X nerve	MA	Jul-16	MA	mapsTo	mapsTo	1	C12812	Vagus Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001109	vestibulocochlear VIII nerve	MA	Jul-16	MA	mapsTo	mapsTo	1	C12996	Vestibulocochlear Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
MA:0001110	vestibulocochlear VIII nerve cochlear component	MA	Jul-16	MA	mapsTo	mapsTo	1	C12697	Cochlear Nerve	NCI_Thesaurus	23.02d	NCI_Thesaurus
