"CODE","PT","RELATIONSHIP_TO_TARGET","TARGET_CODE","TARGET_TERM","TARGET_TERM_TYPE","TARGET_TERMINOLOGY","TARGET_TERMINOLOGY_VERSION"
"C7258","Nodular Lymphocyte Predominant Hodgkin Lymphoma","Has Synonym","C81.0","Nodular lymphocyte predominant Hodgkin lymphoma","PT","ICD10CM 2017","N/A"
"C7258","Nodular Lymphocyte Predominant Hodgkin Lymphoma","Related To","C81.04","Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of axilla and upper limb","PT","ICD10CM 2017","N/A"
"C3247","Myelodysplastic Syndrome","Related To","D46.9","Myelodysplastic syndrome, unspecified","PT","ICD10CM 2017","N/A"
"C3247","Myelodysplastic Syndrome","Has Synonym","D46","Myelodysplastic syndromes","PT","ICD10CM 2017","N/A"
"C4861","Acute Monocytic Leukemia","Has Synonym","C93","Monocytic leukaemia","PT","ICD10CM 2017","N/A"
"C4861","Acute Monocytic Leukemia","Related To","C93.Z0","Other monocytic leukemia, not having achieved remission","PT","ICD10CM 2017","N/A"
"C4861","Acute Monocytic Leukemia","Related To","C93.9","Monocytic leukaemia, unspecified","PT","ICD10CM 2017","N/A"
"C2921","Skin Basal Cell Carcinoma","Broader Than","C44.112","Basal cell carcinoma of skin of right eyelid, including canthus","PT","ICD10CM 2017","N/A"
"C2921","Skin Basal Cell Carcinoma","Broader Than","C44.310","Basal cell carcinoma of skin of unspecified parts of face","PT","ICD10CM 2017","N/A"
"C2921","Skin Basal Cell Carcinoma","Broader Than","C44.111","Basal cell carcinoma of skin of unspecified eyelid, including canthus","PT","ICD10CM 2017","N/A"
"C2921","Skin Basal Cell Carcinoma","Broader Than","C44.119","Basal cell carcinoma of skin of left eyelid, including canthus","PT","ICD10CM 2017","N/A"
"C2921","Skin Basal Cell Carcinoma","Broader Than","C44.519","Basal cell carcinoma of skin of other part of trunk","PT","ICD10CM 2017","N/A"
"C2921","Skin Basal Cell Carcinoma","Related To","C44.91","Basal cell carcinoma of skin, unspecified","PT","ICD10CM 2017","N/A"
"C2921","Skin Basal Cell Carcinoma","Broader Than","C44.319","Basal cell carcinoma of skin of other parts of face","PT","ICD10CM 2017","N/A"
"C3171","Acute Myeloid Leukemia","Has Synonym","C92.0","Acute myeloblastic leukaemia [AML]","PT","ICD10CM 2017","N/A"
"C3171","Acute Myeloid Leukemia","Related To","C92.00","Acute myeloblastic leukemia, not having achieved remission","PT","ICD10CM 2017","N/A"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Has Synonym","C92.1","Chronic myeloid leukaemia [CML], BCR/ABL-positive","PT","ICD10CM 2017","N/A"
"C3174","Chronic Myelogenous Leukemia, BCR-ABL1 Positive","Related To","C92.10","Chronic myeloid leukemia, BCR/ABL-positive, not having achieved remission","PT","ICD10CM 2017","N/A"
"C7398","Malignant Oropharyngeal Neoplasm","Related To","C14.8","Malignant neoplasm: Overlapping lesion of lip, oral cavity and pharynx","PT","ICD10CM 2017","N/A"
"C7398","Malignant Oropharyngeal Neoplasm","Related To","C10.9","Malignant neoplasm: Oropharynx, unspecified","PT","ICD10CM 2017","N/A"
"C7398","Malignant Oropharyngeal Neoplasm","Broader Than","C09.0","Malignant neoplasm: Tonsillar fossa","PT","ICD10CM 2017","N/A"
"C7398","Malignant Oropharyngeal Neoplasm","Broader Than","C09.1","Malignant neoplasm: Tonsillar pillar (anterior)(posterior)","PT","ICD10CM 2017","N/A"
"C7398","Malignant Oropharyngeal Neoplasm","Broader Than","C10.3","Malignant neoplasm: Posterior wall of oropharynx","PT","ICD10CM 2017","N/A"
"C7398","Malignant Oropharyngeal Neoplasm","Has Synonym","C10","Malignant neoplasm of oropharynx","PT","ICD10CM 2017","N/A"
"C7398","Malignant Oropharyngeal Neoplasm","Broader Than","C10.2","Malignant neoplasm: Lateral wall of oropharynx","PT","ICD10CM 2017","N/A"
"C7398","Malignant Oropharyngeal Neoplasm","Related To","C10.8","Malignant neoplasm: Overlapping lesion of oropharynx","PT","ICD10CM 2017","N/A"
"C3242","Plasma Cell Myeloma","Has Synonym","C90.0","Multiple myeloma","PT","ICD10CM 2017","N/A"
"C3242","Plasma Cell Myeloma","Related To","C90.00","Multiple myeloma not having achieved remission","PT","ICD10CM 2017","N/A"
"C9360","Lymphoblastic Lymphoma","Related To","C83.52","Lymphoblastic (diffuse) lymphoma, intrathoracic lymph nodes","PT","ICD10CM 2017","N/A"
"C9360","Lymphoblastic Lymphoma","Related To","C83.51","Lymphoblastic (diffuse) lymphoma, lymph nodes of head, face, and neck","PT","ICD10CM 2017","N/A"
"C9360","Lymphoblastic Lymphoma","Related To","C83.50","Lymphoblastic (diffuse) lymphoma, unspecified site","PT","ICD10CM 2017","N/A"
"C9360","Lymphoblastic Lymphoma","Related To","C83.5","Lymphoblastic (diffuse) lymphoma","PT","ICD10CM 2017","N/A"
"C9360","Lymphoblastic Lymphoma","Related To","C83.56","Lymphoblastic (diffuse) lymphoma, intrapelvic lymph nodes","PT","ICD10CM 2017","N/A"
"C9360","Lymphoblastic Lymphoma","Related To","C83.58","Lymphoblastic (diffuse) lymphoma, lymph nodes of multiple sites","PT","ICD10CM 2017","N/A"
"C9360","Lymphoblastic Lymphoma","Related To","C83.59","Lymphoblastic (diffuse) lymphoma, extranodal and solid organ sites","PT","ICD10CM 2017","N/A"
"C9242","Malignant Colon Neoplasm","Broader Than","C18.2","Malignant neoplasm: Ascending colon","PT","ICD10CM 2017","N/A"
"C9242","Malignant Colon Neoplasm","Broader Than","C18.4","Malignant neoplasm: Transverse colon","PT","ICD10CM 2017","N/A"
"C9242","Malignant Colon Neoplasm","Has Synonym","C18","Malignant neoplasm of colon","PT","ICD10CM 2017","N/A"
"C9242","Malignant Colon Neoplasm","Broader Than","C18.5","Malignant neoplasm: Splenic flexure","PT","ICD10CM 2017","N/A"
"C9242","Malignant Colon Neoplasm","Related To","C18.8","Malignant neoplasm: Overlapping lesion of colon","PT","ICD10CM 2017","N/A"
"C9242","Malignant Colon Neoplasm","Related To","C18.9","Malignant neoplasm: Colon, unspecified","PT","ICD10CM 2017","N/A"
"C9242","Malignant Colon Neoplasm","Broader Than","C18.6","Malignant neoplasm: Descending colon","PT","ICD10CM 2017","N/A"
"C9242","Malignant Colon Neoplasm","Broader Than","C18.3","Malignant neoplasm: Hepatic flexure","PT","ICD10CM 2017","N/A"
"C9334","Malignant Bladder Neoplasm","Related To","C67.8","Malignant neoplasm: Overlapping lesion of bladder","PT","ICD10CM 2017","N/A"
"C9334","Malignant Bladder Neoplasm","Broader Than","C67.4","Malignant neoplasm: Posterior wall of bladder","PT","ICD10CM 2017","N/A"
"C9334","Malignant Bladder Neoplasm","Has Synonym","C67","Malignant neoplasm of bladder","PT","ICD10CM 2017","N/A"
"C9334","Malignant Bladder Neoplasm","Related To","C67.9","Malignant neoplasm: Bladder, unspecified","PT","ICD10CM 2017","N/A"
"C9334","Malignant Bladder Neoplasm","Broader Than","C67.1","Malignant neoplasm: Dome of bladder","PT","ICD10CM 2017","N/A"
"C2924","Breast Ductal Carcinoma In Situ","Related To","D05.11","Intraductal carcinoma in situ of right breast","PT","ICD10CM 2017","N/A"
"C2924","Breast Ductal Carcinoma In Situ","Related To","D05.10","Intraductal carcinoma in situ of unspecified breast","PT","ICD10CM 2017","N/A"
"C2924","Breast Ductal Carcinoma In Situ","Related To","D05.12","Intraductal carcinoma in situ of left breast","PT","ICD10CM 2017","N/A"
"C9005","Malignant Pancreatic Neoplasm","Has Synonym","C25","Malignant neoplasm of pancreas","PT","ICD10CM 2017","N/A"
"C9005","Malignant Pancreatic Neoplasm","Broader Than","C25.0","Malignant neoplasm: Head of pancreas","PT","ICD10CM 2017","N/A"
"C9005","Malignant Pancreatic Neoplasm","Broader Than","C25.1","Malignant neoplasm: Body of pancreas","PT","ICD10CM 2017","N/A"
"C9005","Malignant Pancreatic Neoplasm","Related To","C25.7","Malignant neoplasm: Other parts of pancreas","PT","ICD10CM 2017","N/A"
"C9005","Malignant Pancreatic Neoplasm","Related To","C25.9","Malignant neoplasm: Pancreas, unspecified","PT","ICD10CM 2017","N/A"
"C9005","Malignant Pancreatic Neoplasm","Broader Than","C25.2","Malignant neoplasm: Tail of pancreas","PT","ICD10CM 2017","N/A"
"C9005","Malignant Pancreatic Neoplasm","Broader Than","C25.3","Malignant neoplasm: Pancreatic duct","PT","ICD10CM 2017","N/A"
"C9005","Malignant Pancreatic Neoplasm","Related To","C25.8","Malignant neoplasm: Overlapping lesion of pancreas","PT","ICD10CM 2017","N/A"
"C8851","Diffuse Large B-Cell Lymphoma","Related To","C83","Non-follicular lymphoma","PT","ICD10CM 2017","N/A"
"C8851","Diffuse Large B-Cell Lymphoma","Related To","C83.38","Diffuse large B-cell lymphoma, lymph nodes of multiple sites","PT","ICD10CM 2017","N/A"
"C8851","Diffuse Large B-Cell Lymphoma","Related To","C83.31","Diffuse large B-cell lymphoma, lymph nodes of head, face, and neck","PT","ICD10CM 2017","N/A"
"C8851","Diffuse Large B-Cell Lymphoma","Has Synonym","C83.3","Diffuse large B-cell lymphoma","PT","ICD10CM 2017","N/A"
"C8851","Diffuse Large B-Cell Lymphoma","Related To","C83.39","Diffuse large B-cell lymphoma, extranodal and solid organ sites","PT","ICD10CM 2017","N/A"
"C8851","Diffuse Large B-Cell Lymphoma","Related To","C83.32","Diffuse large B-cell lymphoma, intrathoracic lymph nodes","PT","ICD10CM 2017","N/A"
"C8851","Diffuse Large B-Cell Lymphoma","Related To","C83.89","Other non-follicular lymphoma, extranodal and solid organ sites","PT","ICD10CM 2017","N/A"
"C8851","Diffuse Large B-Cell Lymphoma","Related To","C83.33","Diffuse large B-cell lymphoma, intra-abdominal lymph nodes","PT","ICD10CM 2017","N/A"
"C8851","Diffuse Large B-Cell Lymphoma","Related To","C83.30","Diffuse large B-cell lymphoma, unspecified site","PT","ICD10CM 2017","N/A"
"C8923","Acute Erythroid Leukemia","Related To","C94.00","Acute erythroid leukemia, not having achieved remission","PT","ICD10CM 2017","N/A"
"C8923","Acute Erythroid Leukemia","Has Synonym","C94.0","Acute erythroid leukaemia","PT","ICD10CM 2017","N/A"
"C3517","Mixed Cellularity Classic Hodgkin Lymphoma","Related To","C81.29","Mixed cellularity classical Hodgkin lymphoma, extranodal and solid organ sites","PT","ICD10CM 2017","N/A"
"C3517","Mixed Cellularity Classic Hodgkin Lymphoma","Related To","C81.20","Mixed cellularity classical Hodgkin lymphoma, unspecified site","PT","ICD10CM 2017","N/A"
"C3517","Mixed Cellularity Classic Hodgkin Lymphoma","Related To","C81.21","Mixed cellularity classical Hodgkin lymphoma, lymph nodes of head, face, and neck","PT","ICD10CM 2017","N/A"
"C3517","Mixed Cellularity Classic Hodgkin Lymphoma","Related To","C81.28","Mixed cellularity classical Hodgkin lymphoma, lymph nodes of multiple sites","PT","ICD10CM 2017","N/A"
"C3517","Mixed Cellularity Classic Hodgkin Lymphoma","Has Synonym","C81.2","Mixed cellularity classical Hodgkin lymphoma","PT","ICD10CM 2017","N/A"
"C7540","Small Lymphocytic Lymphoma","Related To","C83.00","Small cell B-cell lymphoma, unspecified site","PT","ICD10CM 2017","N/A"
"C7540","Small Lymphocytic Lymphoma","Has Synonym","C83.0","Small cell B-cell lymphoma","PT","ICD10CM 2017","N/A"
"C29878","Family Cancer History","Has Synonym","Z80","Family history of malignant neoplasm","PT","ICD10CM 2017","N/A"
"C9331","Malignant Gastric Neoplasm","Related To","C16.9","Malignant neoplasm: Stomach, unspecified","PT","ICD10CM 2017","N/A"
"C9331","Malignant Gastric Neoplasm","Has Synonym","C16","Malignant neoplasm of stomach","PT","ICD10CM 2017","N/A"
"C9331","Malignant Gastric Neoplasm","Broader Than","C16.2","Malignant neoplasm: Body of stomach","PT","ICD10CM 2017","N/A"
"C9331","Malignant Gastric Neoplasm","Broader Than","C16.3","Malignant neoplasm: Pyloric antrum","PT","ICD10CM 2017","N/A"
"C9331","Malignant Gastric Neoplasm","Broader Than","C16.0","Malignant neoplasm: Cardia","PT","ICD10CM 2017","N/A"
"C9331","Malignant Gastric Neoplasm","Related To","C16.8","Malignant neoplasm: Overlapping lesion of stomach","PT","ICD10CM 2017","N/A"
"C2917","Carcinoma In Situ","Related To","D07.30","Carcinoma in situ of unspecified female genital organs","PT","ICD10CM 2017","N/A"
"C2917","Carcinoma In Situ","Related To","D09.9","Carcinoma in situ, unspecified","PT","ICD10CM 2017","N/A"
"C2917","Carcinoma In Situ","Related To","D09","Carcinoma in situ of other and unspecified sites","PT","ICD10CM 2017","N/A"
"C2917","Carcinoma In Situ","Related To","D09.3","Carcinoma in situ: Thyroid and other endocrine glands","PT","ICD10CM 2017","N/A"
"C2917","Carcinoma In Situ","Related To","D07","Carcinoma in situ of other and unspecified genital organs","PT","ICD10CM 2017","N/A"
"C65157","Neoplasm, Uncertain Whether Benign or Malignant","Related To","D49.9","Neoplasm of unspecified behavior of unspecified site","PT","ICD10CM 2017","N/A"
"C65157","Neoplasm, Uncertain Whether Benign or Malignant","Related To","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites","PT","ICD10CM 2017","N/A"
"C65157","Neoplasm, Uncertain Whether Benign or Malignant","Related To","D49.89","Neoplasm of unspecified behavior of other specified sites","PT","ICD10CM 2017","N/A"
"C4337","Mantle Cell Lymphoma","Related To","C83.18","Mantle cell lymphoma, lymph nodes of multiple sites","PT","ICD10CM 2017","N/A"
"C4337","Mantle Cell Lymphoma","Related To","C83.10","Mantle cell lymphoma, unspecified site","PT","ICD10CM 2017","N/A"
"C4337","Mantle Cell Lymphoma","Related To","C83.19","Mantle cell lymphoma, extranodal and solid organ sites","PT","ICD10CM 2017","N/A"
"C4337","Mantle Cell Lymphoma","Has Synonym","C83.1","Mantle cell lymphoma","PT","ICD10CM 2017","N/A"
"C7528","Angioimmunoblastic T-Cell Lymphoma","Has Synonym","C86.5","Angioimmunoblastic T-cell lymphoma","PT","ICD10CM 2017","N/A"
"C3163","Chronic Lymphocytic Leukemia","Related To","C91.10","Chronic lymphocytic leukemia of B-cell type not having achieved remission","PT","ICD10CM 2017","N/A"
"C3163","Chronic Lymphocytic Leukemia","Has Synonym","C91.1","Chronic lymphocytic leukaemia of B-cell type","PT","ICD10CM 2017","N/A"
"C4577","Malignant Cerebral Neoplasm","Broader Than","C71.3","Malignant neoplasm: Parietal lobe","PT","ICD10CM 2017","N/A"
"C4577","Malignant Cerebral Neoplasm","Related To","C71.0","Malignant neoplasm: Cerebrum, except lobes and ventricles","PT","ICD10CM 2017","N/A"
"C4577","Malignant Cerebral Neoplasm","Broader Than","C71.2","Malignant neoplasm: Temporal lobe","PT","ICD10CM 2017","N/A"
"C4577","Malignant Cerebral Neoplasm","Broader Than","C71.1","Malignant neoplasm: Frontal lobe","PT","ICD10CM 2017","N/A"
"C4577","Malignant Cerebral Neoplasm","Broader Than","C71.4","Malignant neoplasm: Occipital lobe","PT","ICD10CM 2017","N/A"
"C3099","Hepatocellular Carcinoma","Has Synonym","C22.0","Malignant neoplasm: Liver cell carcinoma","PT","ICD10CM 2017","N/A"
"C9087","Kaposi Sarcoma","Broader Than","C46.1","Kaposi sarcoma of soft tissue","PT","ICD10CM 2017","N/A"
"C9087","Kaposi Sarcoma","Broader Than","C46.4","Kaposi's sarcoma of gastrointestinal sites","PT","ICD10CM 2017","N/A"
"C9087","Kaposi Sarcoma","Has Synonym","C46","Kaposi sarcoma","PT","ICD10CM 2017","N/A"
"C3182","Acute Promyelocytic Leukemia with PML-RARA","Has Synonym","C92.4","Acute promyelocytic leukaemia [PML]","PT","ICD10CM 2017","N/A"
"C2915","Carcinoid Tumor","Related To","D3A.8","Other benign neuroendocrine tumors","PT","ICD10CM 2017","N/A"
"C2915","Carcinoid Tumor","Related To","D3A.00","Benign carcinoid tumor of unspecified site","PT","ICD10CM 2017","N/A"
"C9345","Malignant Tongue Neoplasm","Broader Than","C02.1","Malignant neoplasm: Border of tongue","PT","ICD10CM 2017","N/A"
"C9345","Malignant Tongue Neoplasm","Broader Than","C02.2","Malignant neoplasm: Ventral surface of tongue","PT","ICD10CM 2017","N/A"
"C9345","Malignant Tongue Neoplasm","Related To","C02.9","Malignant neoplasm: Tongue, unspecified","PT","ICD10CM 2017","N/A"
"C9345","Malignant Tongue Neoplasm","Broader Than","C02.0","Malignant neoplasm: Dorsal surface of tongue","PT","ICD10CM 2017","N/A"
"C9345","Malignant Tongue Neoplasm","Related To","C02","Malignant neoplasm of other and unspecified parts of tongue","PT","ICD10CM 2017","N/A"
"C8968","Grade 2 Follicular Lymphoma","Related To","C82.18","Follicular lymphoma grade II, lymph nodes of multiple sites","PT","ICD10CM 2017","N/A"
"C8968","Grade 2 Follicular Lymphoma","Related To","C82.12","Follicular lymphoma grade II, intrathoracic lymph nodes","PT","ICD10CM 2017","N/A"
"C7485","Malignant Lip Neoplasm","Broader Than","C00.0","Malignant neoplasm: External upper lip","PT","ICD10CM 2017","N/A"
"C7485","Malignant Lip Neoplasm","Has Synonym","C44.0","Malignant neoplasm: Skin of lip","PT","ICD10CM 2017","N/A"
"C7485","Malignant Lip Neoplasm","Broader Than","C00.2","Malignant neoplasm: External lip, unspecified","PT","ICD10CM 2017","N/A"
"C3170","Acute Megakaryoblastic Leukemia","Related To","C94.20","Acute megakaryoblastic leukemia not having achieved remission","PT","ICD10CM 2017","N/A"
"C3170","Acute Megakaryoblastic Leukemia","Has Synonym","C94.2","Acute megakaryoblastic leukaemia","PT","ICD10CM 2017","N/A"
"C3407","Essential Thrombocythemia","Has Synonym","D47.3","Essential (haemorrhagic) thrombocythaemia","PT","ICD10CM 2017","N/A"
"C3520","Myeloid Sarcoma","Has Synonym","C92.3","Myeloid sarcoma","PT","ICD10CM 2017","N/A"
"C3520","Myeloid Sarcoma","Related To","C92.30","Myeloid sarcoma, not having achieved remission","PT","ICD10CM 2017","N/A"
"C4345","Myeloproliferative Neoplasm","Has Synonym","D47.1","Chronic myeloproliferative disease","PT","ICD10CM 2017","N/A"
"C3568","Malignant Brain Neoplasm","Has Synonym","C71","Malignant neoplasm of brain","PT","ICD10CM 2017","N/A"
"C3568","Malignant Brain Neoplasm","Broader Than","C71.5","Malignant neoplasm: Cerebral ventricle","PT","ICD10CM 2017","N/A"
"C3568","Malignant Brain Neoplasm","Related To","C71.8","Malignant neoplasm: Overlapping lesion of brain","PT","ICD10CM 2017","N/A"
"C3568","Malignant Brain Neoplasm","Related To","C71.9","Malignant neoplasm: Brain, unspecified","PT","ICD10CM 2017","N/A"
"C4913","Malignant Female Reproductive System Neoplasm","Related To","C57.4","Malignant neoplasm: Uterine adnexa, unspecified","PT","ICD10CM 2017","N/A"
"C4913","Malignant Female Reproductive System Neoplasm","Related To","C57","Malignant neoplasm of other and unspecified female genital organs","PT","ICD10CM 2017","N/A"
"C4913","Malignant Female Reproductive System Neoplasm","Related To","C57.7","Malignant neoplasm: Other specified female genital organs","PT","ICD10CM 2017","N/A"
"C4913","Malignant Female Reproductive System Neoplasm","Related To","C57.9","Malignant neoplasm: Female genital organ, unspecified","PT","ICD10CM 2017","N/A"
"C6913","Lymphocyte-Rich Classic Hodgkin Lymphoma","Related To","C81.41","Lymphocyte-rich classical Hodgkin lymphoma, lymph nodes of head, face, and neck","PT","ICD10CM 2017","N/A"
"C6913","Lymphocyte-Rich Classic Hodgkin Lymphoma","Related To","C81.40","Lymphocyte-rich classical Hodgkin lymphoma, unspecified site","PT","ICD10CM 2017","N/A"
"C6913","Lymphocyte-Rich Classic Hodgkin Lymphoma","Related To","C81.48","Lymphocyte-rich classical Hodgkin lymphoma, lymph nodes of multiple sites","PT","ICD10CM 2017","N/A"
"C4340","Peripheral T-Cell Lymphoma, Not Otherwise Specified","Related To","C84.40","Peripheral T-cell lymphoma, not classified, unspecified site","PT","ICD10CM 2017","N/A"
"C4340","Peripheral T-Cell Lymphoma, Not Otherwise Specified","Related To","C84.4","Peripheral T-cell lymphoma, not classified","PT","ICD10CM 2017","N/A"
"C4340","Peripheral T-Cell Lymphoma, Not Otherwise Specified","Related To","C84.49","Peripheral T-cell lymphoma, not classified, extranodal and solid organ sites","PT","ICD10CM 2017","N/A"
"C3460","Grade 3 Follicular Lymphoma","Related To","C82.2","Follicular lymphoma grade III, unspecified","PT","ICD10CM 2017","N/A"
"C9321","Malignant Nasopharyngeal Neoplasm","Has Synonym","C11","Malignant neoplasm of nasopharynx","PT","ICD10CM 2017","N/A"
"C9321","Malignant Nasopharyngeal Neoplasm","Broader Than","C11.1","Malignant neoplasm: Posterior wall of nasopharynx","PT","ICD10CM 2017","N/A"
"C9321","Malignant Nasopharyngeal Neoplasm","Related To","C11.9","Malignant neoplasm: Nasopharynx, unspecified","PT","ICD10CM 2017","N/A"
"C8423","Stage 0 Cutaneous Melanoma AJCC v6 and v7","Related To","D03.9","Melanoma in situ, unspecified","PT","ICD10CM 2017","N/A"
"C8423","Stage 0 Cutaneous Melanoma AJCC v6 and v7","Related To","D03.59","Melanoma in situ of other part of trunk","PT","ICD10CM 2017","N/A"
"C8423","Stage 0 Cutaneous Melanoma AJCC v6 and v7","Related To","D03.8","Melanoma in situ of other sites","PT","ICD10CM 2017","N/A"
"C8423","Stage 0 Cutaneous Melanoma AJCC v6 and v7","Related To","D03.4","Melanoma in situ of scalp and neck","PT","ICD10CM 2017","N/A"
"C4904","Metastatic Malignant Neoplasm in the Lymph Nodes","Related To","C77","Secondary and unspecified malignant neoplasm of lymph nodes","PT","ICD10CM 2017","N/A"
"C4904","Metastatic Malignant Neoplasm in the Lymph Nodes","Related To","C77.1","Secondary and unspecified malignant neoplasm: Intrathoracic lymph nodes","PT","ICD10CM 2017","N/A"
"C4904","Metastatic Malignant Neoplasm in the Lymph Nodes","Related To","C77.2","Secondary and unspecified malignant neoplasm: Intra-abdominal lymph nodes","PT","ICD10CM 2017","N/A"
"C4904","Metastatic Malignant Neoplasm in the Lymph Nodes","Related To","C77.9","Secondary and unspecified malignant neoplasm: Lymph node, unspecified","PT","ICD10CM 2017","N/A"
"C4904","Metastatic Malignant Neoplasm in the Lymph Nodes","Related To","C77.0","Secondary and unspecified malignant neoplasm: Lymph nodes of head, face and neck","PT","ICD10CM 2017","N/A"
"C3178","Chronic Myelomonocytic Leukemia","Related To","C93.10","Chronic myelomonocytic leukemia not having achieved remission","PT","ICD10CM 2017","N/A"
"C3178","Chronic Myelomonocytic Leukemia","Has Synonym","C93.1","Chronic myelomonocytic leukaemia","PT","ICD10CM 2017","N/A"
"C3677","Benign Neoplasm","Related To","D36.7","Benign neoplasm: Other specified sites","PT","ICD10CM 2017","N/A"
"C3246","Mycosis Fungoides","Has Synonym","C84.0","Mycosis fungoides","PT","ICD10CM 2017","N/A"
"C3246","Mycosis Fungoides","Related To","C84.00","Mycosis fungoides, unspecified site","PT","ICD10CM 2017","N/A"
"C3773","Neuroendocrine Carcinoma","Narrower Than","C7A","Malignant neuroendocrine tumors","PT","ICD10CM 2017","N/A"
"C3773","Neuroendocrine Carcinoma","Related To","C7A.1","Malignant poorly differentiated neuroendocrine tumors","PT","ICD10CM 2017","N/A"
"C3773","Neuroendocrine Carcinoma","Related To","C7A.8","Other malignant neuroendocrine tumors","PT","ICD10CM 2017","N/A"
"C9314","Malignant Oral Cavity Neoplasm","Related To","C06.8","Malignant neoplasm: Overlapping lesion of other and unspecified parts of mouth","PT","ICD10CM 2017","N/A"
"C9314","Malignant Oral Cavity Neoplasm","Related To","C06","Malignant neoplasm of other and unspecified parts of mouth","PT","ICD10CM 2017","N/A"
"C9314","Malignant Oral Cavity Neoplasm","Broader Than","C06.2","Malignant neoplasm: Retromolar area","PT","ICD10CM 2017","N/A"
"C9314","Malignant Oral Cavity Neoplasm","Related To","C06.9","Malignant neoplasm: Mouth, unspecified","PT","ICD10CM 2017","N/A"
"C7251","Malignant Testicular Neoplasm","Broader Than","C62.00","Malignant neoplasm of unspecified undescended testis","PT","ICD10CM 2017","N/A"
"C7251","Malignant Testicular Neoplasm","Has Synonym","C62","Malignant neoplasm of testis","PT","ICD10CM 2017","N/A"
"C7251","Malignant Testicular Neoplasm","Broader Than","C62.9","Malignant neoplasm: Testis, unspecified","PT","ICD10CM 2017","N/A"
"C7251","Malignant Testicular Neoplasm","Broader Than","C62.91","Malignant neoplasm of right testis, unspecified whether descended or undescended","PT","ICD10CM 2017","N/A"
"C7251","Malignant Testicular Neoplasm","Broader Than","C62.92","Malignant neoplasm of left testis, unspecified whether descended or undescended","PT","ICD10CM 2017","N/A"
"C7251","Malignant Testicular Neoplasm","Broader Than","C62.90","Malignant neoplasm of unspecified testis, unspecified whether descended or undescended","PT","ICD10CM 2017","N/A"
"C3465","Grade 1 Follicular Lymphoma","Related To","C82.00","Follicular lymphoma grade I, unspecified site","PT","ICD10CM 2017","N/A"
"C8609","Malignant Hepatobiliary Neoplasm","Related To","C24","Malignant neoplasm of other and unspecified parts of biliary tract","PT","ICD10CM 2017","N/A"
"C8609","Malignant Hepatobiliary Neoplasm","Related To","C24.9","Malignant neoplasm: Biliary tract, unspecified","PT","ICD10CM 2017","N/A"
"C8609","Malignant Hepatobiliary Neoplasm","Broader Than","C22","Malignant neoplasm of liver and intrahepatic bile ducts","PT","ICD10CM 2017","N/A"
"C9300","Acute Leukemia","Related To","C95.0","Acute leukaemia of unspecified cell type","PT","ICD10CM 2017","N/A"
"C9300","Acute Leukemia","Related To","C95.00","Acute leukemia of unspecified cell type not having achieved remission","PT","ICD10CM 2017","N/A"
"C3728","Hepatoblastoma","Has Synonym","C22.2","Malignant neoplasm: Hepatoblastoma","PT","ICD10CM 2017","N/A"
"C3770","Pancreatic Neuroendocrine Carcinoma","Narrower Than","C25.4","Malignant neoplasm: Endocrine pancreas","PT","ICD10CM 2017","N/A"
"C9280","Primary Mediastinal (Thymic) Large B-Cell Lymphoma","Related To","C85.22","Mediastinal (thymic) large B-cell lymphoma, intrathoracic lymph nodes","PT","ICD10CM 2017","N/A"
"C9280","Primary Mediastinal (Thymic) Large B-Cell Lymphoma","Has Synonym","C85.2","Mediastinal (thymic) large B-cell lymphoma","PT","ICD10CM 2017","N/A"
"C3085","Hemangioma","Related To","D18.00","Hemangioma unspecified site","PT","ICD10CM 2017","N/A"
"C2964","Craniopharyngioma","Related To","D44.4","Neoplasm of uncertain or unknown behaviour: Craniopharyngeal duct","PT","ICD10CM 2017","N/A"
"C7400","Burkitt Leukemia","Related To","C91.A0","Mature B-cell leukemia Burkitt-type not having achieved remission","PT","ICD10CM 2017","N/A"
"C9318","Malignant Floor of the Mouth Neoplasm","Broader Than","C04.8","Malignant neoplasm: Overlapping lesion of floor of mouth","PT","ICD10CM 2017","N/A"
"C9318","Malignant Floor of the Mouth Neoplasm","Related To","C04.9","Malignant neoplasm: Floor of mouth, unspecified","PT","ICD10CM 2017","N/A"
"C9318","Malignant Floor of the Mouth Neoplasm","Broader Than","C04.0","Malignant neoplasm: Anterior floor of mouth","PT","ICD10CM 2017","N/A"
"C3366","Sezary Syndrome","Has Synonym","C84.1","Sezary disease","PT","ICD10CM 2017","N/A"
"C3366","Sezary Syndrome","Related To","C84.10","Sezary disease, unspecified site","PT","ICD10CM 2017","N/A"
"C3786","Mesothelial Neoplasm","Related To","C45.7","Mesothelioma of other sites","PT","ICD10CM 2017","N/A"
"C3786","Mesothelial Neoplasm","Has Synonym","C45","Mesothelioma","PT","ICD10CM 2017","N/A"
"C3786","Mesothelial Neoplasm","Related To","C45.9","Mesothelioma, unspecified","PT","ICD10CM 2017","N/A"
"C7463","Acute Myelomonocytic Leukemia","Has Synonym","C92.5","Acute myelomonocytic leukaemia","PT","ICD10CM 2017","N/A"
